lat,long,lake,subbasin
41.4602,-85.2108,ER,21.2
41.4598,-85.2228,ER,21.2
41.4688,-85.2233,ER,21.2
41.4779,-85.2238,ER,21.2
41.4782,-85.2117,ER,21.2
41.4872,-85.2122,ER,21.2
41.4876,-85.2002,ER,21.2
41.4966,-85.2006,ER,21.2
41.5057,-85.2011,ER,21.2
41.5060,-85.1891,ER,21.2
41.5064,-85.1770,ER,21.2
41.5067,-85.1649,ER,21.2
41.5071,-85.1529,ER,21.2
41.4981,-85.1524,ER,21.2
41.4984,-85.1403,ER,21.2
41.4988,-85.1283,ER,21.2
41.4991,-85.1162,ER,21.2
41.4995,-85.1042,ER,21.2
41.4998,-85.0921,ER,21.2
41.5002,-85.0800,ER,21.2
41.5005,-85.0680,ER,21.2
41.5096,-85.0684,ER,21.2
41.5099,-85.0564,ER,21.2
41.5189,-85.0568,ER,21.2
41.5193,-85.0448,ER,21.2
41.5196,-85.0327,ER,21.2
41.5106,-85.0323,ER,21.2
41.5109,-85.0202,ER,21.2
41.5200,-85.0206,ER,21.2
41.5203,-85.0086,ER,21.2
41.5293,-85.0090,ER,21.2
41.5297,-84.9970,ER,21.2
41.5387,-84.9974,ER,21.2
41.5477,-84.9979,ER,21.2
41.5567,-84.9983,ER,21.2
41.5571,-84.9863,ER,21.2
41.5574,-84.9742,ER,21.2
41.5578,-84.9621,ER,21.2
41.5668,-84.9626,ER,21.2
41.5671,-84.9505,ER,21.2
41.5675,-84.9384,ER,21.2
41.5765,-84.9389,ER,21.2
41.5768,-84.9268,ER,21.2
41.5858,-84.9272,ER,21.2
41.5862,-84.9152,ER,21.2
41.5952,-84.9156,ER,21.2
41.6042,-84.9161,ER,21.2
41.6046,-84.9040,ER,21.2
41.6136,-84.9044,ER,21.2
41.6139,-84.8923,ER,21.2
41.6229,-84.8928,ER,21.2
41.6233,-84.8807,ER,21.2
41.6323,-84.8811,ER,21.2
41.6320,-84.8932,ER,21.2
41.6410,-84.8937,ER,21.2
41.6500,-84.8941,ER,21.2
41.6590,-84.8945,ER,21.2
41.6594,-84.8825,ER,21.2
41.6684,-84.8829,ER,21.2
41.6774,-84.8833,ER,21.2
41.6777,-84.8712,ER,21.2
41.6781,-84.8591,ER,21.2
41.6871,-84.8596,ER,21.2
41.6874,-84.8475,ER,21.2
41.6965,-84.8479,ER,21.2
41.7055,-84.8484,ER,21.2
41.7052,-84.8605,ER,21.2
41.7142,-84.8609,ER,21.2
41.7139,-84.8730,ER,21.2
41.7229,-84.8734,ER,21.2
41.7319,-84.8739,ER,21.2
41.7409,-84.8743,ER,21.2
41.7413,-84.8622,ER,21.2
41.7503,-84.8627,ER,21.2
41.7593,-84.8631,ER,21.2
41.7683,-84.8635,ER,21.2
41.7687,-84.8514,ER,21.2
41.7777,-84.8519,ER,21.2
41.7867,-84.8523,ER,21.2
41.7870,-84.8402,ER,21.2
41.7874,-84.8281,ER,21.2
41.7964,-84.8285,ER,21.2
41.7961,-84.8406,ER,21.2
41.8051,-84.8411,ER,21.2
41.8054,-84.8289,ER,21.2
41.8144,-84.8294,ER,21.2
41.8235,-84.8298,ER,21.2
41.8232,-84.8419,ER,21.2
41.8322,-84.8424,ER,21.2
41.8412,-84.8428,ER,21.2
41.8415,-84.8307,ER,21.2
41.8506,-84.8311,ER,21.2
41.8509,-84.8190,ER,21.2
41.8419,-84.8186,ER,21.2
41.8422,-84.8064,ER,21.2
41.8331,-84.8060,ER,21.2
41.8335,-84.7939,ER,21.2
41.8244,-84.7934,ER,21.2
41.8154,-84.7930,ER,21.2
41.8157,-84.7809,ER,21.2
41.8161,-84.7688,ER,21.2
41.8164,-84.7566,ER,21.2
41.8254,-84.7571,ER,21.2
41.8257,-84.7449,ER,21.2
41.8347,-84.7454,ER,21.2
41.8438,-84.7458,ER,21.2
41.8441,-84.7337,ER,21.2
41.8531,-84.7341,ER,21.2
41.8621,-84.7345,ER,21.2
41.8625,-84.7224,ER,21.2
41.8715,-84.7228,ER,21.2
41.8805,-84.7232,ER,21.2
41.8808,-84.7111,ER,21.2
41.8811,-84.6990,ER,21.2
41.8902,-84.6994,ER,21.2
41.8905,-84.6872,ER,21.2
41.8995,-84.6877,ER,21.2
41.8998,-84.6755,ER,21.2
41.8908,-84.6751,ER,21.2
41.8911,-84.6630,ER,21.2
41.8821,-84.6626,ER,21.2
41.8730,-84.6621,ER,21.2
41.8640,-84.6617,ER,21.2
41.8643,-84.6496,ER,21.2
41.8553,-84.6492,ER,21.2
41.8556,-84.6371,ER,21.2
41.8559,-84.6249,ER,21.2
41.8562,-84.6128,ER,21.2
41.8472,-84.6124,ER,21.2
41.8475,-84.6003,ER,21.2
41.8384,-84.5999,ER,21.2
41.8387,-84.5877,ER,21.2
41.8390,-84.5756,ER,21.2
41.8481,-84.5760,ER,21.2
41.8484,-84.5639,ER,21.2
41.8574,-84.5643,ER,21.2
41.8664,-84.5647,ER,21.2
41.8755,-84.5651,ER,21.2
41.8752,-84.5772,ER,21.2
41.8842,-84.5776,ER,21.2
41.8932,-84.5780,ER,21.2
41.9022,-84.5784,ER,21.2
41.9025,-84.5663,ER,21.2
41.9028,-84.5541,ER,21.2
41.9031,-84.5420,ER,21.2
41.9034,-84.5299,ER,21.2
41.9037,-84.5177,ER,21.2
41.9040,-84.5056,ER,21.2
41.9130,-84.5060,ER,21.2
41.9133,-84.4938,ER,21.2
41.9136,-84.4817,ER,21.2
41.9139,-84.4696,ER,21.2
41.9229,-84.4699,ER,21.2
41.9232,-84.4578,ER,21.2
41.9323,-84.4582,ER,21.2
41.9413,-84.4586,ER,21.2
41.9503,-84.4589,ER,21.2
41.9593,-84.4593,ER,21.2
41.9684,-84.4597,ER,21.2
41.9774,-84.4601,ER,21.2
41.9864,-84.4605,ER,21.2
41.9955,-84.4609,ER,21.2
42.0045,-84.4613,ER,21.2
42.0135,-84.4617,ER,21.2
42.0132,-84.4738,ER,21.2
42.0223,-84.4742,ER,21.2
42.0220,-84.4864,ER,21.2
42.0310,-84.4868,ER,21.2
42.0313,-84.4746,ER,21.2
42.0403,-84.4750,ER,21.2
42.0406,-84.4628,ER,21.2
42.0409,-84.4506,ER,21.2
42.0412,-84.4385,ER,21.2
42.0415,-84.4263,ER,21.2
42.0505,-84.4267,ER,21.2
42.0508,-84.4145,ER,21.2
42.0511,-84.4024,ER,21.2
42.0601,-84.4027,ER,21.2
42.0604,-84.3906,ER,21.2
42.0694,-84.3909,ER,21.2
42.0697,-84.3788,ER,21.2
42.0787,-84.3792,ER,21.2
42.0790,-84.3670,ER,21.2
42.0880,-84.3674,ER,21.2
42.0970,-84.3677,ER,21.2
42.0973,-84.3556,ER,21.2
42.1064,-84.3559,ER,21.2
42.1154,-84.3563,ER,21.2
42.1244,-84.3567,ER,21.2
42.1247,-84.3445,ER,21.2
42.1337,-84.3449,ER,21.2
42.1340,-84.3327,ER,21.2
42.1430,-84.3330,ER,21.2
42.1433,-84.3209,ER,21.2
42.1523,-84.3212,ER,21.2
42.1526,-84.3090,ER,21.2
42.1616,-84.3094,ER,21.2
42.1619,-84.2972,ER,21.2
42.1622,-84.2850,ER,21.2
42.1624,-84.2728,ER,21.2
42.1627,-84.2606,ER,21.2
42.1630,-84.2485,ER,21.2
42.1632,-84.2363,ER,21.2
42.1723,-84.2366,ER,21.2
42.1725,-84.2244,ER,21.2
42.1728,-84.2122,ER,21.2
42.1818,-84.2126,ER,21.2
42.1821,-84.2004,ER,21.2
42.1824,-84.1882,ER,21.2
42.1914,-84.1886,ER,21.2
42.2004,-84.1889,ER,21.2
42.2007,-84.1767,ER,21.2
42.2097,-84.1771,ER,21.2
42.2100,-84.1649,ER,21.2
42.2102,-84.1527,ER,21.2
42.2193,-84.1530,ER,21.2
42.2283,-84.1533,ER,21.2
42.2285,-84.1411,ER,21.2
42.2376,-84.1415,ER,21.2
42.2466,-84.1418,ER,21.2
42.2469,-84.1296,ER,21.2
42.2559,-84.1300,ER,21.2
42.2561,-84.1178,ER,21.2
42.2652,-84.1181,ER,21.2
42.2742,-84.1184,ER,21.2
42.2832,-84.1188,ER,21.2
42.2923,-84.1191,ER,21.2
42.3013,-84.1195,ER,21.2
42.3010,-84.1317,ER,21.2
42.3101,-84.1320,ER,21.2
42.3191,-84.1324,ER,21.2
42.3194,-84.1202,ER,21.2
42.3284,-84.1205,ER,21.2
42.3286,-84.1083,ER,21.2
42.3377,-84.1086,ER,21.2
42.3379,-84.0964,ER,21.2
42.3382,-84.0842,ER,21.2
42.3472,-84.0845,ER,21.2
42.3470,-84.0967,ER,21.2
42.3560,-84.0971,ER,21.2
42.3650,-84.0974,ER,21.2
42.3648,-84.1096,ER,21.2
42.3738,-84.1100,ER,21.2
42.3828,-84.1103,ER,21.2
42.3919,-84.1107,ER,21.2
42.3916,-84.1229,ER,21.2
42.4006,-84.1232,ER,21.2
42.4097,-84.1236,ER,21.2
42.4094,-84.1358,ER,21.2
42.4185,-84.1362,ER,21.2
42.4182,-84.1484,ER,21.2
42.4179,-84.1606,ER,21.2
42.4089,-84.1603,ER,21.2
42.4087,-84.1725,ER,21.2
42.4084,-84.1848,ER,21.2
42.4081,-84.1970,ER,21.2
42.4172,-84.1974,ER,21.2
42.4169,-84.2096,ER,21.2
42.4259,-84.2100,ER,21.2
42.4350,-84.2103,ER,21.2
42.4440,-84.2107,ER,21.2
42.4443,-84.1984,ER,21.2
42.4533,-84.1988,ER,21.2
42.4623,-84.1991,ER,21.2
42.4714,-84.1995,ER,21.2
42.4804,-84.1998,ER,21.2
42.4894,-84.2002,ER,21.2
42.4984,-84.2006,ER,21.2
42.4987,-84.1883,ER,21.2
42.5077,-84.1887,ER,21.2
42.5080,-84.1764,ER,21.2
42.5083,-84.1641,ER,21.2
42.5085,-84.1519,ER,21.2
42.4995,-84.1515,ER,21.2
42.4997,-84.1393,ER,21.2
42.4907,-84.1389,ER,21.2
42.4910,-84.1267,ER,21.2
42.4912,-84.1144,ER,21.2
42.4915,-84.1022,ER,21.2
42.4917,-84.0899,ER,21.2
42.4920,-84.0777,ER,21.2
42.4922,-84.0654,ER,21.2
42.5013,-84.0657,ER,21.2
42.5015,-84.0535,ER,21.2
42.5017,-84.0412,ER,21.2
42.5108,-84.0416,ER,21.2
42.5110,-84.0293,ER,21.2
42.5201,-84.0296,ER,21.2
42.5203,-84.0174,ER,21.2
42.5113,-84.0170,ER,21.2
42.5022,-84.0167,ER,21.2
42.5025,-84.0045,ER,21.2
42.4934,-84.0041,ER,21.2
42.4844,-84.0038,ER,21.2
42.4847,-83.9915,ER,21.2
42.4937,-83.9919,ER,21.2
42.4939,-83.9796,ER,21.2
42.4942,-83.9674,ER,21.2
42.4944,-83.9551,ER,21.2
42.4946,-83.9428,ER,21.2
42.5037,-83.9432,ER,21.2
42.5039,-83.9309,ER,21.2
42.5041,-83.9187,ER,21.2
42.5132,-83.9190,ER,21.2
42.5134,-83.9067,ER,21.2
42.5224,-83.9070,ER,21.2
42.5315,-83.9073,ER,21.2
42.5317,-83.8951,ER,21.2
42.5407,-83.8954,ER,21.2
42.5410,-83.8831,ER,21.2
42.5500,-83.8834,ER,21.2
42.5502,-83.8712,ER,21.2
42.5504,-83.8589,ER,21.2
42.5595,-83.8592,ER,21.2
42.5597,-83.8469,ER,21.2
42.5599,-83.8347,ER,21.2
42.5601,-83.8224,ER,21.2
42.5692,-83.8227,ER,21.2
42.5694,-83.8104,ER,21.2
42.5784,-83.8107,ER,21.2
42.5875,-83.8110,ER,21.2
42.5965,-83.8113,ER,21.2
42.6055,-83.8116,ER,21.2
42.6146,-83.8119,ER,21.2
42.6148,-83.7996,ER,21.2
42.6238,-83.7999,ER,21.2
42.6240,-83.7877,ER,21.2
42.6243,-83.7754,ER,21.2
42.6245,-83.7631,ER,21.2
42.6247,-83.7508,ER,21.2
42.6249,-83.7385,ER,21.2
42.6251,-83.7263,ER,21.2
42.6253,-83.7140,ER,21.2
42.6255,-83.7017,ER,21.2
42.6258,-83.6894,ER,21.2
42.6260,-83.6771,ER,21.2
42.6350,-83.6774,ER,21.2
42.6352,-83.6651,ER,21.2
42.6442,-83.6654,ER,21.2
42.6444,-83.6531,ER,21.2
42.6535,-83.6534,ER,21.2
42.6537,-83.6411,ER,21.2
42.6627,-83.6414,ER,21.2
42.6629,-83.6291,ER,21.2
42.6720,-83.6294,ER,21.2
42.6722,-83.6171,ER,21.2
42.6812,-83.6174,ER,21.2
42.6814,-83.6051,ER,21.2
42.6816,-83.5928,ER,21.2
42.6906,-83.5930,ER,21.2
42.6908,-83.5807,ER,21.2
42.6999,-83.5810,ER,21.2
42.7001,-83.5687,ER,21.2
42.7091,-83.5690,ER,21.2
42.7181,-83.5692,ER,21.2
42.7183,-83.5569,ER,21.2
42.7274,-83.5572,ER,21.2
42.7275,-83.5449,ER,21.2
42.7366,-83.5452,ER,21.2
42.7368,-83.5329,ER,21.2
42.7458,-83.5331,ER,21.2
42.7460,-83.5208,ER,21.2
42.7370,-83.5206,ER,21.2
42.7372,-83.5083,ER,21.2
42.7373,-83.4959,ER,21.2
42.7283,-83.4957,ER,21.2
42.7285,-83.4834,ER,21.2
42.7195,-83.4831,ER,21.2
42.7196,-83.4708,ER,21.2
42.7106,-83.4706,ER,21.2
42.7016,-83.4703,ER,21.2
42.7018,-83.4580,ER,21.2
42.6927,-83.4578,ER,21.2
42.6837,-83.4575,ER,21.2
42.6839,-83.4452,ER,21.2
42.6748,-83.4450,ER,21.2
42.6658,-83.4447,ER,21.2
42.6568,-83.4445,ER,21.2
42.6477,-83.4442,ER,21.2
42.6387,-83.4440,ER,21.2
42.6297,-83.4438,ER,21.2
42.6206,-83.4435,ER,21.2
42.6116,-83.4433,ER,21.2
42.6118,-83.4310,ER,21.2
42.6027,-83.4307,ER,21.2
42.6029,-83.4185,ER,21.2
42.5939,-83.4182,ER,21.2
42.5941,-83.4059,ER,21.2
42.5850,-83.4057,ER,21.2
42.5852,-83.3934,ER,21.2
42.5762,-83.3932,ER,21.2
42.5671,-83.3929,ER,21.2
42.5673,-83.3807,ER,21.2
42.5675,-83.3684,ER,21.2
42.5676,-83.3561,ER,21.2
42.5678,-83.3438,ER,21.2
42.5769,-83.3441,ER,21.2
42.5770,-83.3318,ER,21.2
42.5772,-83.3195,ER,21.2
42.5682,-83.3193,ER,21.2
42.5683,-83.3070,ER,21.2
42.5685,-83.2948,ER,21.2
42.5687,-83.2825,ER,21.2
42.5777,-83.2827,ER,21.2
42.5867,-83.2829,ER,21.2
42.5958,-83.2832,ER,21.2
42.5959,-83.2709,ER,21.2
42.6050,-83.2711,ER,21.2
42.6140,-83.2713,ER,21.2
42.6142,-83.2590,ER,21.2
42.6232,-83.2593,ER,21.2
42.6234,-83.2470,ER,21.2
42.6143,-83.2468,ER,21.2
42.6145,-83.2345,ER,21.2
42.6146,-83.2222,ER,21.2
42.6148,-83.2099,ER,21.2
42.6150,-83.1976,ER,21.2
42.6151,-83.1854,ER,21.2
42.6061,-83.1851,ER,21.2
42.5970,-83.1849,ER,21.2
42.5880,-83.1847,ER,21.2
42.5790,-83.1845,ER,21.2
42.5699,-83.1843,ER,21.2
42.5609,-83.1841,ER,21.2
42.5519,-83.1839,ER,21.2
42.5428,-83.1837,ER,21.2
42.5338,-83.1835,ER,21.2
42.5247,-83.1833,ER,21.2
42.5249,-83.1710,ER,21.2
42.5251,-83.1587,ER,21.2
42.5160,-83.1585,ER,21.2
42.5162,-83.1463,ER,21.2
42.5071,-83.1461,ER,21.2
42.5073,-83.1338,ER,21.2
42.4982,-83.1336,ER,21.2
42.4892,-83.1334,ER,21.2
42.4802,-83.1332,ER,21.2
42.4803,-83.1209,ER,21.2
42.4713,-83.1207,ER,21.2
42.4622,-83.1205,ER,21.2
42.4624,-83.1083,ER,21.2
42.4534,-83.1081,ER,21.2
42.4443,-83.1079,ER,21.2
42.4445,-83.0956,ER,21.2
42.4354,-83.0955,ER,21.2
42.4264,-83.0953,ER,21.2
42.4265,-83.0830,ER,21.2
42.4175,-83.0828,ER,21.2
42.4085,-83.0826,ER,21.2
42.4086,-83.0704,ER,21.2
42.3996,-83.0702,ER,21.2
42.3997,-83.0580,ER,21.2
42.3998,-83.0457,ER,21.2
42.3908,-83.0455,ER,21.2
42.3909,-83.0333,ER,21.2
42.3911,-83.0211,ER,21.2
42.3912,-83.0088,ER,21.2
42.3913,-82.9966,ER,21.2
42.3823,-82.9964,ER,21.2
42.3824,-82.9842,ER,21.2
42.3826,-82.9719,ER,21.2
42.3735,-82.9717,ER,21.2
42.3737,-82.9595,ER,21.2
42.3646,-82.9593,ER,21.2
42.3648,-82.9471,ER,21.2
42.3557,-82.9469,ER,21.2
42.3558,-82.9347,ER,21.2
42.3468,-82.9345,ER,21.2
42.3378,-82.9344,ER,21.2
42.3379,-82.9221,ER,21.2
42.3289,-82.9220,ER,21.2
42.3198,-82.9218,ER,21.2
42.3199,-82.9096,ER,21.2
42.3109,-82.9094,ER,21.2
42.3019,-82.9092,ER,21.2
42.2928,-82.9091,ER,21.2
42.2838,-82.9089,ER,21.2
42.2748,-82.9087,ER,21.2
42.2657,-82.9086,ER,21.2
42.2567,-82.9084,ER,21.2
42.2566,-82.9206,ER,21.2
42.2475,-82.9204,ER,21.2
42.2385,-82.9203,ER,21.2
42.2294,-82.9201,ER,21.2
42.2293,-82.9323,ER,21.2
42.2203,-82.9321,ER,21.2
42.2112,-82.9320,ER,21.2
42.2022,-82.9318,ER,21.2
42.1932,-82.9316,ER,21.2
42.1933,-82.9194,ER,21.2
42.1934,-82.9072,ER,21.2
42.1844,-82.9070,ER,21.2
42.1845,-82.8948,ER,21.2
42.1755,-82.8947,ER,21.2
42.1756,-82.8825,ER,21.2
42.1666,-82.8823,ER,21.2
42.1667,-82.8701,ER,21.2
42.1576,-82.8700,ER,21.2
42.1578,-82.8578,ER,21.2
42.1487,-82.8576,ER,21.2
42.1488,-82.8454,ER,21.2
42.1398,-82.8453,ER,21.2
42.1399,-82.8331,ER,21.2
42.1309,-82.8329,ER,21.2
42.1218,-82.8328,ER,21.2
42.1220,-82.8206,ER,21.2
42.1129,-82.8204,ER,21.2
42.1130,-82.8082,ER,21.2
42.1040,-82.8081,ER,21.2
42.1041,-82.7959,ER,21.2
42.1042,-82.7837,ER,21.2
42.0952,-82.7836,ER,21.2
42.0953,-82.7714,ER,21.2
42.0862,-82.7712,ER,21.2
42.0864,-82.7591,ER,21.2
42.0865,-82.7469,ER,21.2
42.0866,-82.7347,ER,21.2
42.0867,-82.7225,ER,21.2
42.0868,-82.7103,ER,21.2
42.0777,-82.7102,ER,21.2
42.0778,-82.6980,ER,21.2
42.0779,-82.6858,ER,21.2
42.0780,-82.6737,ER,21.2
42.0781,-82.6615,ER,21.2
42.0782,-82.6493,ER,21.2
42.0783,-82.6371,ER,21.2
42.0874,-82.6373,ER,21.2
42.0875,-82.6251,ER,21.2
42.0876,-82.6129,ER,21.2
42.0966,-82.6130,ER,21.2
42.0967,-82.6008,ER,21.2
42.0968,-82.5887,ER,21.2
42.1058,-82.5888,ER,21.2
42.1149,-82.5889,ER,21.2
42.1149,-82.5767,ER,21.2
42.1150,-82.5645,ER,21.2
42.1151,-82.5524,ER,21.2
42.1242,-82.5525,ER,21.2
42.1242,-82.5403,ER,21.2
42.1243,-82.5281,ER,21.2
42.1244,-82.5159,ER,21.2
42.1245,-82.5037,ER,21.2
42.1246,-82.4915,ER,21.2
42.1336,-82.4916,ER,21.2
42.1337,-82.4794,ER,21.2
42.1338,-82.4673,ER,21.2
42.1428,-82.4674,ER,21.2
42.1429,-82.4552,ER,21.2
42.1430,-82.4430,ER,21.2
42.1520,-82.4431,ER,21.2
42.1521,-82.4309,ER,21.2
42.1611,-82.4310,ER,21.2
42.1612,-82.4188,ER,21.2
42.1612,-82.4066,ER,21.2
42.1703,-82.4067,ER,21.2
42.1704,-82.3945,ER,21.2
42.1794,-82.3946,ER,21.2
42.1795,-82.3824,ER,21.2
42.1885,-82.3825,ER,21.2
42.1886,-82.3703,ER,21.2
42.1976,-82.3704,ER,21.2
42.1977,-82.3582,ER,21.2
42.1977,-82.3460,ER,21.2
42.2068,-82.3461,ER,21.2
42.2068,-82.3339,ER,21.2
42.2069,-82.3217,ER,21.2
42.2159,-82.3217,ER,21.2
42.2160,-82.3095,ER,21.2
42.2161,-82.2973,ER,21.2
42.2161,-82.2851,ER,21.2
42.2162,-82.2729,ER,21.2
42.2162,-82.2607,ER,21.2
42.2163,-82.2485,ER,21.2
42.2073,-82.2484,ER,21.2
42.2073,-82.2362,ER,21.2
42.2074,-82.2240,ER,21.2
42.2074,-82.2118,ER,21.2
42.2164,-82.2119,ER,21.2
42.2165,-82.1997,ER,21.2
42.2255,-82.1997,ER,21.2
42.2256,-82.1875,ER,21.2
42.2256,-82.1753,ER,21.2
42.2347,-82.1754,ER,21.2
42.2347,-82.1632,ER,21.2
42.2438,-82.1632,ER,21.2
42.2438,-82.1510,ER,21.2
42.2528,-82.1511,ER,21.2
42.2529,-82.1389,ER,21.2
42.2529,-82.1267,ER,21.2
42.2620,-82.1267,ER,21.2
42.2620,-82.1145,ER,21.2
42.2710,-82.1146,ER,21.2
42.2711,-82.1023,ER,21.2
42.2801,-82.1024,ER,21.2
42.2802,-82.0902,ER,21.2
42.2892,-82.0902,ER,21.2
42.2892,-82.0780,ER,21.2
42.2983,-82.0781,ER,21.2
42.2983,-82.0658,ER,21.2
42.2983,-82.0536,ER,21.2
42.3074,-82.0537,ER,21.2
42.3074,-82.0414,ER,21.2
42.3074,-82.0292,ER,21.2
42.3075,-82.0170,ER,21.2
42.3075,-82.0048,ER,21.2
42.3165,-82.0048,ER,21.2
42.3166,-81.9926,ER,21.2
42.3166,-81.9804,ER,21.2
42.3256,-81.9804,ER,21.2
42.3347,-81.9804,ER,21.2
42.3437,-81.9805,ER,21.2
42.3528,-81.9805,ER,21.2
42.3528,-81.9683,ER,21.2
42.3528,-81.9560,ER,21.2
42.3618,-81.9561,ER,21.2
42.3619,-81.9438,ER,21.2
42.3619,-81.9316,ER,21.2
42.3709,-81.9316,ER,21.2
42.3710,-81.9194,ER,21.2
42.3800,-81.9194,ER,21.2
42.3800,-81.9072,ER,21.2
42.3890,-81.9072,ER,21.2
42.3891,-81.8950,ER,21.2
42.3891,-81.8827,ER,21.2
42.3981,-81.8827,ER,21.2
42.3981,-81.8705,ER,21.2
42.4072,-81.8705,ER,21.2
42.4072,-81.8583,ER,21.2
42.4162,-81.8583,ER,21.2
42.4253,-81.8583,ER,21.2
42.4253,-81.8461,ER,21.2
42.4343,-81.8461,ER,21.2
42.4434,-81.8461,ER,21.2
42.4434,-81.8338,ER,21.2
42.4524,-81.8339,ER,21.2
42.4524,-81.8216,ER,21.2
42.4524,-81.8094,ER,21.2
42.4524,-81.7971,ER,21.2
42.4524,-81.7849,ER,21.2
42.4524,-81.7726,ER,21.2
42.4524,-81.7604,ER,21.2
42.4615,-81.7604,ER,21.2
42.4615,-81.7481,ER,21.2
42.4705,-81.7481,ER,21.2
42.4796,-81.7481,ER,21.2
42.4886,-81.7481,ER,21.2
42.4976,-81.7481,ER,21.2
42.4976,-81.7358,ER,21.2
42.5067,-81.7358,ER,21.2
42.5157,-81.7358,ER,21.2
42.5248,-81.7358,ER,21.2
42.5338,-81.7358,ER,21.2
42.5428,-81.7358,ER,21.2
42.5519,-81.7358,ER,21.2
42.5519,-81.7236,ER,21.2
42.5609,-81.7236,ER,21.2
42.5700,-81.7236,ER,21.2
42.5700,-81.7113,ER,21.2
42.5790,-81.7113,ER,21.2
42.5790,-81.6990,ER,21.2
42.5790,-81.6867,ER,21.2
42.5880,-81.6867,ER,21.2
42.5880,-81.6744,ER,21.2
42.5880,-81.6622,ER,21.2
42.5971,-81.6622,ER,21.2
42.5970,-81.6499,ER,21.2
42.6061,-81.6499,ER,21.2
42.6061,-81.6376,ER,21.2
42.6061,-81.6253,ER,21.2
42.6060,-81.6130,ER,21.2
42.6151,-81.6130,ER,21.2
42.6151,-81.6007,ER,21.2
42.6151,-81.5884,ER,21.2
42.6241,-81.5884,ER,21.2
42.6241,-81.5761,ER,21.2
42.6241,-81.5638,ER,21.2
42.6240,-81.5516,ER,21.2
42.6331,-81.5515,ER,21.2
42.6331,-81.5392,ER,21.2
42.6421,-81.5392,ER,21.2
42.6511,-81.5392,ER,21.2
42.6602,-81.5392,ER,21.2
42.6692,-81.5391,ER,21.2
42.6692,-81.5268,ER,21.2
42.6782,-81.5268,ER,21.2
42.6782,-81.5145,ER,21.2
42.6782,-81.5022,ER,21.2
42.6782,-81.4899,ER,21.2
42.6781,-81.4776,ER,21.2
42.6781,-81.4653,ER,21.2
42.6871,-81.4653,ER,21.2
42.6871,-81.4530,ER,21.2
42.6962,-81.4529,ER,21.2
42.6961,-81.4406,ER,21.2
42.7052,-81.4406,ER,21.2
42.7051,-81.4283,ER,21.2
42.7142,-81.4283,ER,21.2
42.7141,-81.4160,ER,21.2
42.7232,-81.4159,ER,21.2
42.7231,-81.4036,ER,21.2
42.7322,-81.4036,ER,21.2
42.7321,-81.3912,ER,21.2
42.7412,-81.3912,ER,21.2
42.7411,-81.3789,ER,21.2
42.7502,-81.3788,ER,21.2
42.7592,-81.3788,ER,21.2
42.7592,-81.3665,ER,21.2
42.7682,-81.3664,ER,21.2
42.7682,-81.3541,ER,21.2
42.7772,-81.3540,ER,21.2
42.7772,-81.3417,ER,21.2
42.7771,-81.3294,ER,21.2
42.7771,-81.3171,ER,21.2
42.7861,-81.3170,ER,21.2
42.7952,-81.3170,ER,21.2
42.7951,-81.3047,ER,21.2
42.8042,-81.3046,ER,21.2
42.8132,-81.3045,ER,21.2
42.8133,-81.3169,ER,21.2
42.8223,-81.3168,ER,21.2
42.8223,-81.3291,ER,21.2
42.8314,-81.3291,ER,21.2
42.8314,-81.3414,ER,21.2
42.8315,-81.3537,ER,21.2
42.8405,-81.3536,ER,21.2
42.8405,-81.3660,ER,21.2
42.8496,-81.3659,ER,21.2
42.8586,-81.3659,ER,21.2
42.8677,-81.3658,ER,21.2
42.8767,-81.3658,ER,21.2
42.8767,-81.3534,ER,21.2
42.8857,-81.3534,ER,21.2
42.8857,-81.3410,ER,21.2
42.8856,-81.3287,ER,21.2
42.8856,-81.3164,ER,21.2
42.8855,-81.3040,ER,21.2
42.8855,-81.2917,ER,21.2
42.8854,-81.2793,ER,21.2
42.8854,-81.2670,ER,21.2
42.8853,-81.2547,ER,21.2
42.8853,-81.2423,ER,21.2
42.8852,-81.2300,ER,21.2
42.8852,-81.2177,ER,21.2
42.8851,-81.2053,ER,21.2
42.8850,-81.1930,ER,21.2
42.8941,-81.1929,ER,21.2
42.8940,-81.1806,ER,21.2
42.8940,-81.1682,ER,21.2
42.9030,-81.1681,ER,21.2
42.9029,-81.1558,ER,21.2
42.9029,-81.1435,ER,21.2
42.9119,-81.1434,ER,21.2
42.9119,-81.1310,ER,21.2
42.9118,-81.1187,ER,21.2
42.9208,-81.1186,ER,21.2
42.9208,-81.1063,ER,21.2
42.9207,-81.0939,ER,21.2
42.9206,-81.0816,ER,21.2
42.9205,-81.0692,ER,21.2
42.9205,-81.0569,ER,21.2
42.9204,-81.0445,ER,21.2
42.9294,-81.0444,ER,21.2
42.9294,-81.0321,ER,21.2
42.9384,-81.0320,ER,21.2
42.9383,-81.0196,ER,21.2
42.9382,-81.0073,ER,21.2
42.9382,-80.9949,ER,21.2
42.9291,-80.9951,ER,21.2
42.9291,-80.9827,ER,21.2
42.9290,-80.9704,ER,21.2
42.9289,-80.9580,ER,21.2
42.9288,-80.9457,ER,21.2
42.9287,-80.9333,ER,21.2
42.9286,-80.9210,ER,21.2
42.9285,-80.9086,ER,21.2
42.9195,-80.9088,ER,21.2
42.9194,-80.8964,ER,21.2
