lat,long,subbasin
42.5663,-82.6304,2
42.5663,-82.6181,2
42.5663,-82.6058,2
42.5753,-82.6058,2
42.5844,-82.6058,2
42.5844,-82.6181,2
42.5934,-82.6181,2
42.5934,-82.6304,2
42.5844,-82.6304,2
42.5844,-82.6427,2
42.5753,-82.6427,2
42.5754,-82.655,2
42.5663,-82.655,2
42.5663,-82.6673,2
42.5754,-82.6673,2
42.5844,-82.6673,2
42.5844,-82.655,2
42.5935,-82.655,2
42.6025,-82.655,2
42.6025,-82.6427,2
42.6116,-82.6427,2
42.6116,-82.6304,2
42.6206,-82.6304,2
42.6206,-82.6427,2
42.6297,-82.6426,2
42.6297,-82.6303,2
42.6387,-82.6303,2
42.6478,-82.6303,2
42.6478,-82.618,2
42.6568,-82.618,2
42.6659,-82.618,2
42.6749,-82.618,2
42.684,-82.618,2
42.684,-82.6303,2
42.684,-82.6426,2
42.693,-82.6426,2
42.6931,-82.6549,2
42.6931,-82.6672,2
42.7021,-82.6672,2
42.7021,-82.6795,2
42.7021,-82.6918,2
42.6931,-82.6918,2
42.6931,-82.7042,2
42.6931,-82.7165,2
42.684,-82.7165,2
42.684,-82.7288,2
42.684,-82.7411,2
42.675,-82.7411,2
42.6659,-82.7411,2
42.6659,-82.7534,2
42.6659,-82.7657,2
42.6659,-82.778,2
42.6659,-82.7904,2
42.6659,-82.8027,2
42.6568,-82.8027,2
42.6478,-82.8026,2
42.6387,-82.8026,2
42.6387,-82.8149,2
42.6296,-82.8149,2
42.6297,-82.8026,2
42.6206,-82.8026,2
42.6206,-82.7903,2
42.6116,-82.7903,2
42.6115,-82.8026,2
42.6115,-82.8149,2
42.6206,-82.8149,2
42.6206,-82.8272,2
42.6206,-82.8395,2
42.6205,-82.8518,2
42.6205,-82.8641,2
42.6296,-82.8641,2
42.6386,-82.8642,2
42.6477,-82.8642,2
42.6567,-82.8642,2
42.6658,-82.8642,2
42.6658,-82.8519,2
42.6749,-82.8519,2
42.6839,-82.852,2
42.693,-82.852,2
42.693,-82.8397,2
42.693,-82.8273,2
42.7021,-82.8274,2
42.7111,-82.8274,2
42.7111,-82.8151,2
42.7202,-82.8151,2
42.7292,-82.8151,2
42.7292,-82.8028,2
42.7383,-82.8028,2
42.7473,-82.8028,2
42.7564,-82.8028,2
42.7655,-82.8028,2
42.7745,-82.8028,2
42.7836,-82.8028,2
42.7836,-82.7905,2
42.7926,-82.7905,2
42.8017,-82.7905,2
42.8017,-82.7782,2
42.8107,-82.7782,2
42.8107,-82.7659,2
42.8108,-82.7535,2
42.8198,-82.7535,2
42.8198,-82.7412,2
42.8198,-82.7288,2
42.8198,-82.7165,2
42.8198,-82.7042,2
42.8108,-82.7042,2
42.8108,-82.6918,2
42.8108,-82.6795,2
42.8108,-82.6671,2
42.8107,-82.6548,2
42.8107,-82.6424,2
42.8017,-82.6425,2
42.8017,-82.6301,2
42.8017,-82.6178,2
42.8017,-82.6054,2
42.7926,-82.6055,2
42.7926,-82.5931,2
42.7835,-82.5931,2
42.7835,-82.5808,2
42.7835,-82.5685,2
42.7745,-82.5685,2
42.7654,-82.5685,2
42.7564,-82.5685,2
42.7563,-82.5562,2
42.7473,-82.5562,2
42.7382,-82.5562,2
42.7292,-82.5563,2
42.7201,-82.5563,2
42.7111,-82.5563,2
42.7111,-82.544,2
42.702,-82.544,2
42.702,-82.5317,2
42.6929,-82.5317,2
42.6839,-82.5317,2
42.6748,-82.5318,2
42.6658,-82.5318,2
42.6567,-82.5318,2
42.6477,-82.5318,2
42.6386,-82.5319,2
42.6296,-82.5319,2
42.6295,-82.5196,2
42.6295,-82.5073,2
42.6205,-82.5073,2
42.6114,-82.5073,2
42.6114,-82.5197,2
42.6114,-82.532,2
42.6024,-82.532,2
